2026-02-04 11:23:06 | memory | INFO | Memory database initialized at /Users/emrekoca/.config/cdacs-bot/memory.db
2026-02-08 20:41:16 | ui.settings | INFO | Settings saved
2026-02-08 20:41:16 | ui.settings | INFO | Settings updated from UI
2026-02-08 20:41:16 | ui.settings | INFO | Settings saved
2026-02-08 20:41:16 | ui.settings | INFO | Settings updated from UI
2026-02-08 20:41:16 | ui.settings | INFO | Settings saved
2026-02-08 20:41:16 | ui.settings | INFO | Settings updated from UI
2026-02-08 20:41:16 | ui.settings | INFO | Settings saved
2026-02-08 20:41:16 | ui.settings | INFO | Settings updated from UI
2026-02-08 20:41:16 | ui.settings | INFO | Settings saved
2026-02-08 20:41:16 | ui.settings | INFO | Settings updated from UI
2026-02-08 20:41:16 | ui.settings | INFO | Settings saved
2026-02-08 20:41:16 | ui.settings | INFO | Settings updated from UI
2026-02-08 20:41:16 | ui.settings | INFO | Settings saved
2026-02-08 20:41:16 | ui.settings | INFO | Settings updated from UI
2026-02-08 20:41:16 | ui.settings | INFO | Settings saved
2026-02-08 20:41:16 | ui.settings | INFO | Settings updated from UI
2026-02-08 20:41:16 | ui.settings | INFO | Settings saved
2026-02-08 20:41:16 | ui.settings | INFO | Settings updated from UI
2026-02-08 20:41:16 | ui.settings | INFO | Settings saved
2026-02-08 20:41:16 | ui.settings | INFO | Settings updated from UI
2026-02-08 20:41:16 | ui.settings | INFO | Settings saved
2026-02-08 20:41:16 | ui.settings | INFO | Settings updated from UI
2026-02-08 20:41:16 | ui.settings | INFO | Settings saved
2026-02-08 20:41:34 | ui.settings | INFO | Settings updated from UI
2026-02-08 20:41:34 | ui.settings | INFO | Settings saved
2026-02-08 20:41:34 | ui.settings | INFO | Settings updated from UI
2026-02-08 20:41:34 | ui.settings | INFO | Settings saved
2026-02-08 20:41:39 | ui.settings | INFO | Settings updated from UI
2026-02-08 20:41:39 | ui.settings | INFO | Settings saved
2026-02-08 20:41:42 | ui.settings | INFO | Settings updated from UI
2026-02-08 20:41:42 | ui.settings | INFO | Settings saved
2026-02-08 20:42:44 | ui.tray | INFO | Restart requested from tray
2026-02-08 20:43:19 | telegram | INFO | [8433815573] Osman Emre: sesi kapat...
2026-02-08 20:43:19 | agent | INFO | İşleniyor: sesi kapat...
2026-02-08 20:43:19 | task_engine | INFO | [TaskEngine] Processing: sesi kapat...
2026-02-08 20:43:19 | task_engine | INFO | Cognitive Bypass: Direct-Route active for app_control
2026-02-08 20:43:19 | task_engine | INFO | Executing 1 tasks in parallel
2026-02-08 20:43:19 | task_executor | INFO | Executing open_app with params: {'app_name': 'Sesi'}
2026-02-08 20:43:19 | task_executor | INFO | Task open_app completed in 0.04s
2026-02-08 20:43:27 | telegram | INFO | [8433815573] Osman Emre: ses kapat...
2026-02-08 20:43:27 | agent | INFO | İşleniyor: ses kapat...
2026-02-08 20:43:27 | task_engine | INFO | [TaskEngine] Processing: ses kapat...
2026-02-08 20:43:28 | task_engine | INFO | Cognitive Bypass: Direct-Route active for app_control
2026-02-08 20:43:28 | task_engine | INFO | Executing 1 tasks in parallel
2026-02-08 20:43:28 | task_executor | INFO | Executing open_app with params: {'app_name': 'Ses'}
2026-02-08 20:43:28 | task_executor | INFO | Task open_app completed in 0.03s
2026-02-08 20:43:35 | telegram | INFO | [8433815573] Osman Emre: telegram kapat...
2026-02-08 20:43:35 | agent | INFO | İşleniyor: telegram kapat...
2026-02-08 20:43:35 | task_engine | INFO | [TaskEngine] Processing: telegram kapat...
2026-02-08 20:43:35 | task_engine | INFO | Cognitive Bypass: Direct-Route active for app_control
2026-02-08 20:43:35 | task_engine | INFO | Executing 1 tasks in parallel
2026-02-08 20:43:35 | task_executor | INFO | Executing open_app with params: {'app_name': 'Telegram'}
2026-02-08 20:43:35 | task_executor | INFO | Task open_app completed in 0.10s
2026-02-08 22:06:13 | ui.settings | INFO | Settings loaded from /Users/emrekoca/.config/cdacs-bot/settings.json
2026-02-08 22:06:13 | memory | INFO | Memory database initialized at /Users/emrekoca/.config/cdacs-bot/memory.db
2026-02-08 22:06:13 | learning_engine | INFO | Loaded 0 patterns, 0 preferences
2026-02-08 22:06:13 | learning_engine | INFO | Learning engine initialized: /Users/emrekoca/.wiqo/learning.db
2026-02-08 22:06:13 | speed_optimizer | INFO | Speed optimizer initialized
2026-02-08 22:06:13 | analytics | INFO | Advanced Analytics Engine initialized
2026-02-08 22:06:13 | notifications | INFO | Smart Notification System initialized
2026-02-08 22:06:13 | intelligent_planner | INFO | Intelligent Planner initialized
2026-02-08 22:06:13 | predictive_maintenance | INFO | Predictive Maintenance Engine initialized
2026-02-08 22:06:13 | advanced_security | INFO | Advanced Security System initialized
2026-02-08 22:06:13 | self_improvement | INFO | Self-Improvement Engine initialized
2026-02-08 22:06:13 | ui.tray | INFO | Tray icon initialized
2026-02-08 22:06:13 | main | INFO | Agent başlatılıyor...
2026-02-08 22:06:13 | agent | INFO | Agent başlatılıyor...
2026-02-08 22:06:13 | llm | INFO | Model llama3.1:8b hazır
2026-02-08 22:06:13 | security.audit | INFO | Audit database initialized at /Users/emrekoca/.config/cdacs-bot/audit.db
2026-02-08 22:06:13 | session_manager | INFO | Session manager initialized: /Users/emrekoca/.wiqo/sessions
2026-02-08 22:06:13 | context_intelligence | INFO | Context Intelligence Engine initialized
2026-02-08 22:06:13 | agent_loop | INFO | Learning, speed, and context intelligence initialized in agent loop
2026-02-08 22:06:13 | agent | INFO | Temel motorlar hazır
2026-02-08 22:06:13 | tool_health | INFO | Initializing tool health checks...
2026-02-08 22:06:16 | model_manager | INFO | Shared embedding model starting to load (sentence-transformers/all-MiniLM-L6-v2)
2026-02-08 22:06:21 | model_manager | INFO | Shared embedding model loaded successfully
2026-02-08 22:06:21 | semantic_memory | INFO | Semantic memory linked to shared embedder
2026-02-08 22:06:21 | knowledge_base | INFO | Knowledge base linked to shared embedder
2026-02-08 22:06:21 | connection_pool | INFO | HTTP connection pool initialized (20 max connections)
2026-02-08 22:06:21 | tool_health | WARNING | CLI tool 'wifi': not found
2026-02-08 22:06:21 | tool_health | INFO | Tool health check initialization complete
2026-02-08 22:06:21 | agent | INFO |  Agent hazır - Autonomous mode active
2026-02-08 22:06:21 | main | ERROR | Proactive scheduler başlatılamadı: SQLAlchemyJobStore requires SQLAlchemy installed
2026-02-08 22:06:21 | main | INFO | Telegram uygulama döngüsü başlatılıyor...
2026-02-08 22:06:21 | main | INFO | Wiqo Background Engine hazır.
2026-02-08 22:06:21 | ui.settings | INFO | Settings loaded from /Users/emrekoca/.config/cdacs-bot/settings.json
2026-02-08 22:06:21 | telegram | INFO | Proactive commands registered (schedule, briefing, alerts)
2026-02-08 22:06:21 | telegram | INFO | Extended commands registered (code, email, parallel, etc.)
2026-02-08 22:06:21 | telegram | INFO | Voice handler registered (Phase 13.1 + 13.2)
2026-02-08 22:06:21 | telegram | INFO | Browser commands registered (Phase 14)
2026-02-08 22:06:21 | telegram | INFO | Handler'lar kaydedildi ve approval callback ayarlandi
2026-02-08 22:06:21 | telegram.ext.Application | INFO | Application started
2026-02-08 22:07:50 | ui.settings | INFO | Settings loaded from /Users/emrekoca/.config/cdacs-bot/settings.json
2026-02-08 22:08:02 | telegram | INFO | [8433815573] Osman Emre: selam...
2026-02-08 22:08:02 | agent | INFO | İşleniyor: selam...
2026-02-08 22:08:02 | llm | INFO | Model llama3.1:8b hazır
2026-02-08 22:08:02 | task_engine | INFO | Task Engine and Intelligence engines initialized successfully
2026-02-08 22:08:02 | task_engine | INFO | [TaskEngine] Processing: selam...
2026-02-08 22:08:20 | telegram | INFO | [8433815573] Osman Emre: ss al...
2026-02-08 22:08:21 | agent | INFO | İşleniyor: ss al...
2026-02-08 22:08:21 | task_engine | INFO | [TaskEngine] Processing: ss al...
2026-02-08 22:08:21 | task_engine | INFO | Cognitive Bypass: Direct-Route active for take_screenshot
2026-02-08 22:08:21 | task_engine | INFO | Executing 1 tasks in parallel
2026-02-08 22:08:21 | task_executor | INFO | Executing take_screenshot with params: {'filename': None}
2026-02-08 22:08:21 | task_executor | INFO | Task take_screenshot completed in 0.45s
2026-02-08 22:10:07 | telegram | INFO | [8433815573] Osman Emre: safarı a....
2026-02-08 22:10:07 | agent | INFO | İşleniyor: safarı a....
2026-02-08 22:10:07 | task_engine | INFO | [TaskEngine] Processing: safarı a....
2026-02-08 22:10:07 | task_engine | INFO | [TaskEngine] Using AutonomousPlanner for: safarı a.
2026-02-08 22:10:07 | planner | INFO | Creating plan for goal: safarı a.
2026-02-08 22:10:07 | reasoning | INFO | CoT reasoning for goal: safarı a.
2026-02-08 22:10:19 | ui.settings | INFO | Settings loaded from /Users/emrekoca/.config/cdacs-bot/settings.json
2026-02-08 22:10:19 | memory | INFO | Memory database initialized at /Users/emrekoca/.config/cdacs-bot/memory.db
2026-02-08 22:10:19 | learning_engine | INFO | Loaded 0 patterns, 0 preferences
2026-02-08 22:10:19 | learning_engine | INFO | Learning engine initialized: /Users/emrekoca/.wiqo/learning.db
2026-02-08 22:10:19 | speed_optimizer | INFO | Speed optimizer initialized
2026-02-08 22:10:19 | analytics | INFO | Advanced Analytics Engine initialized
2026-02-08 22:10:19 | notifications | INFO | Smart Notification System initialized
2026-02-08 22:10:19 | intelligent_planner | INFO | Intelligent Planner initialized
2026-02-08 22:10:19 | predictive_maintenance | INFO | Predictive Maintenance Engine initialized
2026-02-08 22:10:19 | advanced_security | INFO | Advanced Security System initialized
2026-02-08 22:10:19 | self_improvement | INFO | Self-Improvement Engine initialized
2026-02-08 22:10:19 | ui.tray | INFO | Tray icon initialized
2026-02-08 22:10:19 | main | INFO | Agent başlatılıyor...
2026-02-08 22:10:19 | agent | INFO | Agent başlatılıyor...
2026-02-08 22:10:19 | llm | INFO | Model llama3.1:8b hazır
2026-02-08 22:10:19 | security.audit | INFO | Audit database initialized at /Users/emrekoca/.config/cdacs-bot/audit.db
2026-02-08 22:10:19 | session_manager | INFO | Session manager initialized: /Users/emrekoca/.wiqo/sessions
2026-02-08 22:10:19 | context_intelligence | INFO | Context Intelligence Engine initialized
2026-02-08 22:10:19 | agent_loop | INFO | Learning, speed, and context intelligence initialized in agent loop
2026-02-08 22:10:19 | agent | INFO | Temel motorlar hazır
2026-02-08 22:10:19 | tool_health | INFO | Initializing tool health checks...
2026-02-08 22:10:23 | model_manager | INFO | Shared embedding model starting to load (sentence-transformers/all-MiniLM-L6-v2)
2026-02-08 22:10:28 | model_manager | INFO | Shared embedding model loaded successfully
2026-02-08 22:10:28 | semantic_memory | INFO | Semantic memory linked to shared embedder
2026-02-08 22:10:28 | knowledge_base | INFO | Knowledge base linked to shared embedder
2026-02-08 22:10:28 | connection_pool | INFO | HTTP connection pool initialized (20 max connections)
2026-02-08 22:10:28 | tool_health | WARNING | CLI tool 'wifi': not found
2026-02-08 22:10:28 | tool_health | INFO | Tool health check initialization complete
2026-02-08 22:10:28 | agent | INFO |  Agent hazır - Autonomous mode active
2026-02-08 22:10:28 | main | ERROR | Proactive scheduler başlatılamadı: SQLAlchemyJobStore requires SQLAlchemy installed
2026-02-08 22:10:28 | main | INFO | Telegram uygulama döngüsü başlatılıyor...
2026-02-08 22:10:28 | main | INFO | Wiqo Background Engine hazır.
2026-02-08 22:10:28 | ui.settings | INFO | Settings loaded from /Users/emrekoca/.config/cdacs-bot/settings.json
2026-02-08 22:10:28 | telegram | INFO | Proactive commands registered (schedule, briefing, alerts)
2026-02-08 22:10:28 | telegram | INFO | Extended commands registered (code, email, parallel, etc.)
2026-02-08 22:10:28 | telegram | INFO | Voice handler registered (Phase 13.1 + 13.2)
2026-02-08 22:10:28 | telegram | INFO | Browser commands registered (Phase 14)
2026-02-08 22:10:28 | telegram | INFO | Handler'lar kaydedildi ve approval callback ayarlandi
2026-02-08 22:10:28 | telegram.ext.Application | INFO | Application started
2026-02-08 22:11:55 | telegram | INFO | [8433815573] Osman Emre: safari aç...
2026-02-08 22:11:56 | agent | INFO | İşleniyor: safari aç...
2026-02-08 22:11:56 | llm | INFO | Model llama3.1:8b hazır
2026-02-08 22:11:56 | task_engine | INFO | Task Engine and Intelligence engines initialized successfully
2026-02-08 22:11:56 | task_engine | INFO | [TaskEngine] Processing: safari aç...
2026-02-08 22:11:56 | task_engine | INFO | Cognitive Bypass: Direct-Route active for app_control
2026-02-08 22:11:56 | task_engine | INFO | Executing 1 tasks in parallel
2026-02-08 22:11:56 | task_executor | INFO | Executing open_app with params: {'app_name': 'Safari'}
2026-02-08 22:11:56 | task_executor | INFO | Task open_app completed in 0.08s
2026-02-08 22:12:03 | telegram | INFO | [8433815573] Osman Emre: sesi kıs...
2026-02-08 22:12:03 | agent | INFO | İşleniyor: sesi kıs...
2026-02-08 22:12:03 | task_engine | INFO | [TaskEngine] Processing: sesi kıs...
2026-02-08 22:12:03 | task_engine | INFO | Cognitive Bypass: Direct-Route active for system_info
2026-02-08 22:12:03 | task_engine | INFO | Executing 1 tasks in parallel
2026-02-08 22:12:03 | task_executor | INFO | Executing get_system_info with params: {'app_name': 'Sesi'}
2026-02-08 22:12:03 | task_executor | ERROR | Task get_system_info execution error: get_system_info() got an unexpected keyword argument 'app_name'
2026-02-08 22:26:21 | fast_response | INFO | Fast Response System initialized
2026-02-08 22:26:21 | fast_response | INFO | Fast response: greeting in 0.1ms
2026-02-08 22:26:21 | quick_intent | INFO | Quick Intent Detector initialized
2026-02-08 22:26:21 | llm_optimizer | INFO | LLM Optimizer initialized
2026-02-08 22:26:21 | response_cache | INFO | Response Cache initialized (max_size=500, ttl=3600s)
2026-02-08 22:30:16 | telegram | INFO | [8433815573] Osman Emre: selam...
2026-02-08 22:30:17 | agent | INFO | İşleniyor: selam...
2026-02-08 22:30:17 | task_engine | INFO | [TaskEngine] Processing: selam...
2026-02-08 23:47:56 | ui.settings | INFO | Settings loaded from /Users/emrekoca/.config/cdacs-bot/settings.json
2026-02-08 23:47:56 | memory | INFO | Memory database initialized at /Users/emrekoca/.config/cdacs-bot/memory.db
2026-02-08 23:47:56 | learning_engine | INFO | Loaded 0 patterns, 0 preferences
2026-02-08 23:47:56 | learning_engine | INFO | Learning engine initialized: /Users/emrekoca/.wiqo/learning.db
2026-02-08 23:47:56 | speed_optimizer | INFO | Speed optimizer initialized
2026-02-08 23:47:56 | analytics | INFO | Advanced Analytics Engine initialized
2026-02-08 23:47:56 | notifications | INFO | Smart Notification System initialized
2026-02-08 23:47:56 | intelligent_planner | INFO | Intelligent Planner initialized
2026-02-08 23:47:56 | predictive_maintenance | INFO | Predictive Maintenance Engine initialized
2026-02-08 23:47:56 | advanced_security | INFO | Advanced Security System initialized
2026-02-08 23:47:56 | self_improvement | INFO | Self-Improvement Engine initialized
2026-02-08 23:47:56 | fast_response | INFO | Fast Response System initialized
2026-02-08 23:47:56 | llm_optimizer | INFO | LLM Optimizer initialized
2026-02-08 23:47:56 | response_cache | INFO | Response Cache initialized (max_size=500, ttl=3600s)
2026-02-08 23:47:56 | quick_intent | INFO | Quick Intent Detector initialized
2026-02-08 23:47:56 | ui.tray | INFO | Tray icon initialized
2026-02-08 23:47:56 | main | INFO | Agent başlatılıyor...
2026-02-08 23:47:56 | agent | INFO | Agent başlatılıyor...
2026-02-08 23:47:56 | llm | INFO | Model llama3.1:8b hazır
2026-02-08 23:47:56 | security.audit | INFO | Audit database initialized at /Users/emrekoca/.config/cdacs-bot/audit.db
2026-02-08 23:47:56 | session_manager | INFO | Session manager initialized: /Users/emrekoca/.wiqo/sessions
2026-02-08 23:47:56 | context_intelligence | INFO | Context Intelligence Engine initialized
2026-02-08 23:47:56 | agent_loop | INFO | Learning, speed, and context intelligence initialized in agent loop
2026-02-08 23:47:56 | agent | INFO | Temel motorlar hazır
2026-02-08 23:47:56 | tool_health | INFO | Initializing tool health checks...
2026-02-08 23:48:04 | model_manager | INFO | Shared embedding model starting to load (sentence-transformers/all-MiniLM-L6-v2)
2026-02-08 23:48:08 | model_manager | INFO | Shared embedding model loaded successfully
2026-02-08 23:48:08 | semantic_memory | INFO | Semantic memory linked to shared embedder
2026-02-08 23:48:08 | knowledge_base | INFO | Knowledge base linked to shared embedder
2026-02-08 23:48:08 | connection_pool | INFO | HTTP connection pool initialized (20 max connections)
2026-02-08 23:48:08 | tool_health | WARNING | CLI tool 'wifi': not found
2026-02-08 23:48:08 | tool_health | INFO | Tool health check initialization complete
2026-02-08 23:48:08 | agent | INFO |  Agent hazır - Autonomous mode active
2026-02-08 23:48:08 | main | ERROR | Proactive scheduler başlatılamadı: SQLAlchemyJobStore requires SQLAlchemy installed
2026-02-08 23:48:08 | main | INFO | Telegram uygulama döngüsü başlatılıyor...
2026-02-08 23:48:08 | main | INFO | Wiqo Background Engine hazır.
2026-02-08 23:48:08 | ui.settings | INFO | Settings loaded from /Users/emrekoca/.config/cdacs-bot/settings.json
2026-02-08 23:48:08 | telegram | INFO | Proactive commands registered (schedule, briefing, alerts)
2026-02-08 23:48:08 | telegram | INFO | Extended commands registered (code, email, parallel, etc.)
2026-02-08 23:48:08 | telegram | INFO | Voice handler registered (Phase 13.1 + 13.2)
2026-02-08 23:48:08 | telegram | INFO | Browser commands registered (Phase 14)
2026-02-08 23:48:08 | telegram | INFO | Handler'lar kaydedildi ve approval callback ayarlandi
2026-02-08 23:48:09 | telegram.ext.Application | INFO | Application started
2026-02-08 23:48:11 | ui.settings | INFO | Settings loaded from /Users/emrekoca/.config/cdacs-bot/settings.json
2026-02-08 23:54:23 | telegram | INFO | [8433815573] Osman Emre: selam...
2026-02-08 23:54:23 | agent | INFO | İşleniyor: selam...
2026-02-08 23:54:23 | fast_response | INFO | Fast response: greeting in 0.5ms
2026-02-08 23:54:23 | agent | INFO | Fast response: 0.5ms
2026-02-08 23:54:31 | telegram | INFO | [8433815573] Osman Emre: ekran görüntüsü...
2026-02-08 23:54:32 | agent | INFO | İşleniyor: ekran görüntüsü...
2026-02-08 23:54:32 | agent | INFO | Intent: command (requires_llm=False)
2026-02-08 23:54:32 | llm | INFO | Model llama3.1:8b hazır
2026-02-08 23:54:32 | task_engine | INFO | Task Engine and Intelligence engines initialized successfully
2026-02-08 23:54:32 | task_engine | INFO | [TaskEngine] Processing: ekran görüntüsü...
2026-02-08 23:54:32 | task_engine | INFO | Cognitive Bypass: Direct-Route active for take_screenshot
2026-02-08 23:54:32 | task_engine | INFO | Executing 1 tasks in parallel
2026-02-08 23:54:32 | task_executor | INFO | Executing take_screenshot with params: {'filename': None}
2026-02-08 23:54:32 | task_executor | INFO | Task take_screenshot completed in 0.41s
2026-02-08 23:54:43 | telegram | INFO | [8433815573] Osman Emre: sesi kapat...
2026-02-08 23:54:43 | agent | INFO | İşleniyor: sesi kapat...
2026-02-08 23:54:43 | agent | INFO | Intent: unknown (requires_llm=True)
2026-02-08 23:54:43 | task_engine | INFO | [TaskEngine] Processing: sesi kapat...
2026-02-08 23:54:43 | task_engine | INFO | Cognitive Bypass: Direct-Route active for app_control
2026-02-08 23:54:43 | task_engine | INFO | Executing 1 tasks in parallel
2026-02-08 23:54:43 | task_executor | INFO | Executing open_app with params: {'app_name': 'Sesi'}
2026-02-08 23:54:43 | task_executor | INFO | Task open_app completed in 0.04s
2026-02-08 23:54:52 | telegram | INFO | [8433815573] Osman Emre: sesi kıs...
2026-02-08 23:54:53 | agent | INFO | İşleniyor: sesi kıs...
2026-02-08 23:54:53 | agent | INFO | Intent: unknown (requires_llm=True)
2026-02-08 23:54:53 | task_engine | INFO | [TaskEngine] Processing: sesi kıs...
2026-02-08 23:54:53 | task_engine | INFO | Cognitive Bypass: Direct-Route active for system_info
2026-02-08 23:54:53 | task_engine | INFO | Executing 1 tasks in parallel
2026-02-08 23:54:53 | task_executor | INFO | Executing get_system_info with params: {'app_name': 'Sesi'}
2026-02-08 23:54:53 | task_executor | ERROR | Task get_system_info execution error: get_system_info() got an unexpected keyword argument 'app_name'
2026-02-08 23:55:20 | telegram | INFO | [8433815573] Osman Emre: yapay zeka hakkında araştırma yap...
2026-02-08 23:55:20 | agent | INFO | İşleniyor: yapay zeka hakkında araştırma yap...
2026-02-08 23:55:20 | agent | INFO | Intent: research (requires_llm=True)
2026-02-08 23:55:20 | task_engine | INFO | [TaskEngine] Processing: yapay zeka hakkında araştırma yap...
2026-02-08 23:55:20 | task_engine | INFO | Cognitive Bypass: Direct-Route active for advanced_research
2026-02-08 23:55:20 | task_engine | INFO | Executing 1 tasks in parallel
2026-02-08 23:55:22 | task_executor | INFO | Executing advanced_research with params: {'app_name': 'Yap', 'topic': 'yapay zeka'}
2026-02-08 23:55:22 | task_executor | ERROR | Task advanced_research execution error: advanced_research() got an unexpected keyword argument 'app_name'
2026-02-09 00:06:47 | ui.settings | INFO | Settings loaded from /Users/emrekoca/.config/cdacs-bot/settings.json
2026-02-09 00:06:47 | memory | INFO | Memory database initialized at /Users/emrekoca/.config/cdacs-bot/memory.db
2026-02-09 00:06:47 | learning_engine | INFO | Loaded 0 patterns, 0 preferences
2026-02-09 00:06:47 | learning_engine | INFO | Learning engine initialized: /Users/emrekoca/.wiqo/learning.db
2026-02-09 00:06:47 | speed_optimizer | INFO | Speed optimizer initialized
2026-02-09 00:06:47 | analytics | INFO | Advanced Analytics Engine initialized
2026-02-09 00:06:47 | notifications | INFO | Smart Notification System initialized
2026-02-09 00:06:47 | intelligent_planner | INFO | Intelligent Planner initialized
2026-02-09 00:06:47 | predictive_maintenance | INFO | Predictive Maintenance Engine initialized
2026-02-09 00:06:47 | advanced_security | INFO | Advanced Security System initialized
2026-02-09 00:06:47 | self_improvement | INFO | Self-Improvement Engine initialized
2026-02-09 00:06:47 | fast_response | INFO | Fast Response System initialized
2026-02-09 00:06:47 | llm_optimizer | INFO | LLM Optimizer initialized
2026-02-09 00:06:47 | response_cache | INFO | Response Cache initialized (max_size=500, ttl=3600s)
2026-02-09 00:06:47 | quick_intent | INFO | Quick Intent Detector initialized
2026-02-09 00:06:47 | ui.tray | INFO | Tray icon initialized
2026-02-09 00:06:47 | main | INFO | Agent başlatılıyor...
2026-02-09 00:06:47 | agent | INFO | Agent başlatılıyor...
2026-02-09 00:06:47 | llm | INFO | Model llama3.1:8b hazır
2026-02-09 00:06:47 | security.audit | INFO | Audit database initialized at /Users/emrekoca/.config/cdacs-bot/audit.db
2026-02-09 00:06:47 | session_manager | INFO | Session manager initialized: /Users/emrekoca/.wiqo/sessions
2026-02-09 00:06:47 | context_intelligence | INFO | Context Intelligence Engine initialized
2026-02-09 00:06:47 | agent_loop | INFO | Learning, speed, and context intelligence initialized in agent loop
2026-02-09 00:06:47 | agent | INFO | Temel motorlar hazır
2026-02-09 00:06:47 | tool_health | INFO | Initializing tool health checks...
2026-02-09 00:06:51 | model_manager | INFO | Shared embedding model starting to load (sentence-transformers/all-MiniLM-L6-v2)
2026-02-09 00:06:55 | model_manager | INFO | Shared embedding model loaded successfully
2026-02-09 00:06:55 | semantic_memory | INFO | Semantic memory linked to shared embedder
2026-02-09 00:06:55 | knowledge_base | INFO | Knowledge base linked to shared embedder
2026-02-09 00:06:55 | connection_pool | INFO | HTTP connection pool initialized (20 max connections)
2026-02-09 00:06:55 | tool_health | WARNING | CLI tool 'wifi': not found
2026-02-09 00:06:55 | tool_health | INFO | Tool health check initialization complete
2026-02-09 00:06:55 | agent | INFO |  Agent hazır - Autonomous mode active
2026-02-09 00:07:00 | main | INFO | 🔧 Proactive Scheduler başlatılıyor...
2026-02-09 00:07:00 | proactive_scheduler | INFO | ProactiveScheduler initialized
2026-02-09 00:07:00 | proactive_scheduler | INFO |  Scheduler started
2026-02-09 00:07:00 | main | INFO | 📅 Morning briefing zamanlanıyor...
2026-02-09 00:07:00 | main | ERROR | Proactive scheduler başlatılamadı: This Job cannot be serialized since the reference to its callable (<function schedule_morning_briefing.<locals>.briefing_wrapper at 0x13232ee50>) could not be determined. Consider giving a textual reference (module:function name) instead.
2026-02-09 00:07:00 | main | INFO | Telegram uygulama döngüsü başlatılıyor...
2026-02-09 00:07:00 | main | INFO | Wiqo Background Engine hazır.
2026-02-09 00:07:00 | ui.settings | INFO | Settings loaded from /Users/emrekoca/.config/cdacs-bot/settings.json
2026-02-09 00:07:00 | telegram | INFO | Proactive commands registered (schedule, briefing, alerts)
2026-02-09 00:07:00 | telegram | INFO | Extended commands registered (code, email, parallel, etc.)
2026-02-09 00:07:00 | telegram | INFO | Voice handler registered (Phase 13.1 + 13.2)
2026-02-09 00:07:00 | telegram | INFO | Browser commands registered (Phase 14)
2026-02-09 00:07:00 | telegram | INFO | Handler'lar kaydedildi ve approval callback ayarlandi
2026-02-09 00:07:01 | telegram.ext.Application | INFO | Application started
2026-02-09 00:07:02 | ui.settings | INFO | Settings loaded from /Users/emrekoca/.config/cdacs-bot/settings.json
2026-02-09 00:07:14 | telegram | INFO | [8433815573] Osman Emre: sesi kıs...
2026-02-09 00:07:14 | agent | INFO | İşleniyor: sesi kıs...
2026-02-09 00:07:14 | agent | INFO | Intent: command (requires_llm=False)
2026-02-09 00:07:14 | llm | INFO | Model llama3.1:8b hazır
2026-02-09 00:07:14 | task_engine | INFO | Task Engine and Intelligence engines initialized successfully
2026-02-09 00:07:14 | task_engine | INFO | [TaskEngine] Processing: sesi kıs...
2026-02-09 00:07:14 | task_engine | INFO | Cognitive Bypass: Direct-Route active for set_volume
2026-02-09 00:07:14 | task_engine | INFO | Executing 1 tasks in parallel
2026-02-09 00:07:14 | task_executor | INFO | Executing set_volume with params: {'mute': True}
2026-02-09 00:07:15 | task_executor | INFO | Task set_volume completed in 0.19s
2026-02-09 00:07:21 | telegram | INFO | [8433815573] Osman Emre: sesi kıs...
2026-02-09 00:07:21 | agent | INFO | İşleniyor: sesi kıs...
2026-02-09 00:07:21 | agent | INFO | Cache hit - instant response
2026-02-09 00:07:33 | telegram | INFO | [8433815573] Osman Emre: sesi kıs...
2026-02-09 00:07:34 | agent | INFO | İşleniyor: sesi kıs...
2026-02-09 00:07:34 | agent | INFO | Cache hit - instant response
2026-02-09 00:07:41 | telegram | INFO | [8433815573] Osman Emre: sesi kapat...
2026-02-09 00:07:42 | agent | INFO | İşleniyor: sesi kapat...
2026-02-09 00:07:42 | agent | INFO | Intent: command (requires_llm=False)
2026-02-09 00:07:42 | task_engine | INFO | [TaskEngine] Processing: sesi kapat...
2026-02-09 00:07:42 | task_engine | INFO | Cognitive Bypass: Direct-Route active for set_volume
2026-02-09 00:07:42 | task_engine | INFO | Executing 1 tasks in parallel
2026-02-09 00:07:42 | task_executor | INFO | Executing set_volume with params: {'mute': True}
2026-02-09 00:07:42 | task_executor | INFO | Task set_volume completed in 0.18s
2026-02-09 00:07:49 | telegram | INFO | [8433815573] Osman Emre: sesi aç...
2026-02-09 00:07:50 | agent | INFO | İşleniyor: sesi aç...
2026-02-09 00:07:50 | agent | INFO | Intent: command (requires_llm=False)
2026-02-09 00:07:50 | task_engine | INFO | [TaskEngine] Processing: sesi aç...
2026-02-09 00:07:50 | task_engine | INFO | Cognitive Bypass: Direct-Route active for file_operation
2026-02-09 03:07:04 | ui.settings | INFO | Settings loaded from /Users/emrekoca/.config/cdacs-bot/settings.json
2026-02-09 03:07:04 | memory | INFO | Memory database initialized at /Users/emrekoca/.config/cdacs-bot/memory.db
2026-02-09 03:07:04 | learning_engine | INFO | Loaded 0 patterns, 0 preferences
2026-02-09 03:07:04 | learning_engine | INFO | Learning engine initialized: /Users/emrekoca/.wiqo/learning.db
2026-02-09 03:07:04 | speed_optimizer | INFO | Speed optimizer initialized
2026-02-09 03:07:04 | analytics | INFO | Advanced Analytics Engine initialized
2026-02-09 03:07:04 | notifications | INFO | Smart Notification System initialized
2026-02-09 03:07:04 | intelligent_planner | INFO | Intelligent Planner initialized
2026-02-09 03:07:04 | predictive_maintenance | INFO | Predictive Maintenance Engine initialized
